2023-11-09 21:55:58,21.0,52.0
2023-11-09 21:55:59,21.0,52.0
2023-11-09 21:56:11,21.0,51.0
2023-11-09 21:56:15,21.0,50.0
2023-11-09 21:56:17,21.0,50.0
2023-11-09 21:56:21,21.0,50.0
2023-11-09 21:56:22,21.0,50.0
2023-11-09 21:56:24,21.0,50.0
2023-11-09 21:56:25,21.0,50.0
2023-11-09 21:56:27,21.0,50.0
2023-11-09 21:56:28,21.0,50.0
2023-11-09 21:56:30,21.0,50.0
2023-11-09 21:56:31,21.0,49.0
2023-11-09 21:56:33,21.0,49.0
2023-11-09 21:56:34,21.0,49.0
2023-11-09 21:56:36,21.0,49.0
2023-11-09 21:56:38,21.0,49.0
2023-11-09 21:56:39,21.0,49.0
2023-11-09 21:56:41,21.0,49.0
2023-11-09 21:56:42,21.0,49.0
2023-11-09 21:56:44,21.0,49.0
2023-11-09 21:56:45,21.0,49.0
2023-11-09 21:56:49,21.0,49.0
2023-11-09 21:56:51,21.0,49.0
2023-11-09 21:56:52,21.0,49.0
2023-11-09 21:56:54,21.0,49.0
2023-11-09 21:56:58,21.0,49.0
2023-11-09 21:56:59,21.0,49.0
2023-11-09 21:57:03,21.0,49.0
2023-11-09 21:57:05,21.0,56.0
2023-11-09 21:57:09,21.0,71.0
2023-11-09 21:57:11,21.0,69.0
2023-11-09 21:57:12,21.0,65.0
2023-11-09 21:57:14,21.0,61.0
2023-11-09 21:57:15,21.0,58.0
2023-11-09 21:57:22,21.0,53.0
2023-11-09 21:57:23,21.0,52.0
2023-11-09 21:57:25,21.0,52.0
2023-11-09 21:57:26,21.0,51.0
2023-11-09 21:57:28,21.0,51.0
2023-11-09 21:57:29,21.0,51.0
2023-11-09 21:57:31,21.0,51.0
2023-11-09 21:57:32,21.0,50.0
2023-11-09 21:57:34,21.0,50.0
2023-11-09 21:57:35,21.0,50.0
2023-11-09 21:57:37,21.0,50.0
2023-11-09 21:57:38,21.0,50.0
2023-11-09 21:57:40,21.0,49.0
2023-11-09 21:57:42,21.0,49.0
2023-11-09 21:57:46,22.0,49.0
2023-11-09 21:57:50,22.0,49.0
2023-11-09 21:57:51,22.0,49.0
2023-11-09 21:57:55,22.0,49.0
2023-11-09 21:57:57,22.0,48.0
2023-11-09 21:58:03,22.0,48.0
2023-11-09 21:58:05,22.0,48.0
2023-11-09 21:58:09,22.0,48.0
2023-11-09 21:58:10,22.0,48.0
2023-11-09 21:58:12,22.0,47.0
2023-11-09 21:58:16,22.0,47.0
2023-11-09 21:58:18,22.0,47.0
2023-11-09 21:58:19,23.0,47.0
2023-11-09 21:58:21,23.0,47.0
2023-11-09 21:58:22,23.0,46.0
2023-11-09 21:58:26,23.0,46.0
2023-11-09 21:58:30,23.0,46.0
2023-11-09 21:58:39,24.0,44.0
2023-11-09 21:58:41,24.0,44.0
2023-11-09 21:58:42,24.0,44.0
2023-11-09 21:58:44,24.0,44.0
2023-11-09 21:58:45,24.0,44.0
2023-11-09 21:58:47,24.0,44.0
2023-11-09 21:58:49,24.0,43.0
2023-11-09 21:58:50,24.0,43.0
2023-11-09 21:58:52,24.0,43.0
2023-11-09 21:58:56,25.0,43.0
2023-11-09 21:58:57,25.0,42.0
2023-11-09 21:58:59,12.0,149.0
2023-11-09 21:59:00,25.0,42.0
2023-11-09 21:59:02,25.0,42.0
2023-11-09 21:59:03,25.0,42.0
2023-11-09 21:59:05,25.0,42.0
2023-11-09 21:59:06,25.0,41.0
2023-11-09 21:59:13,25.0,41.0
2023-11-09 21:59:14,25.0,41.0
2023-11-09 21:59:16,25.0,40.0
2023-11-09 21:59:17,25.0,40.0
2023-11-09 21:59:19,26.0,40.0
2023-11-09 21:59:21,26.0,40.0
2023-11-09 21:59:22,26.0,40.0
2023-11-09 21:59:26,26.0,40.0
2023-11-09 21:59:30,26.0,40.0
2023-11-09 21:59:32,26.0,40.0
2023-11-09 21:59:33,26.0,39.0
2023-11-09 21:59:40,26.0,39.0
2023-11-09 21:59:41,26.0,39.0
2023-11-09 21:59:45,26.0,39.0
2023-11-09 21:59:47,26.0,39.0
2023-11-09 21:59:48,26.0,39.0
2023-11-09 21:59:52,26.0,38.0
2023-11-09 21:59:54,26.0,38.0
2023-11-09 21:59:56,26.0,38.0
2023-11-09 21:59:57,26.0,38.0
2023-11-09 21:59:59,27.0,38.0
2023-11-09 22:00:00,27.0,38.0
2023-11-09 22:00:02,27.0,38.0
2023-11-09 22:00:03,27.0,38.0
2023-11-09 22:00:05,27.0,38.0
2023-11-09 22:00:06,27.0,38.0
2023-11-09 22:00:13,13.0,147.0
2023-11-09 22:09:25,27.0,38.0
2023-11-09 22:09:27,14.0,146.0
2023-11-09 22:09:28,28.0,36.0
2023-11-09 22:09:30,14.0,146.0
2023-11-09 22:09:47,28.0,36.0
2023-11-09 22:09:48,28.0,36.0
2023-11-09 22:09:50,14.0,146.0
2023-11-09 22:09:51,14.0,146.0
2023-11-09 22:09:55,28.0,36.0
2023-11-09 22:09:57,28.0,36.0
2023-11-09 22:09:58,28.0,36.0
2023-11-09 22:10:00,14.0,146.0
2023-11-09 22:10:01,14.0,146.0
2023-11-09 22:10:03,14.0,146.0
2023-11-09 22:10:04,14.0,146.0
2023-11-09 22:10:06,14.0,146.0
2023-11-09 22:10:07,14.0,146.0
2023-11-09 22:10:09,14.0,146.0
2023-11-09 22:10:13,28.0,36.0
2023-11-09 22:10:17,28.0,37.0
2023-11-09 22:10:19,28.0,37.0
2023-11-09 22:10:23,28.0,36.0
2023-11-09 22:10:29,14.0,146.0
2023-11-09 22:10:36,28.0,36.0
2023-11-09 22:10:42,28.0,37.0
2023-11-09 22:10:44,28.0,37.0
2023-11-09 22:10:50,28.0,36.0
2023-11-09 22:10:52,28.0,36.0
2023-11-09 22:10:53,28.0,36.0
2023-11-09 22:10:55,28.0,36.0
2023-11-09 22:10:59,28.0,36.0
2023-11-09 22:11:01,14.0,146.0
2023-11-09 22:11:02,14.0,146.0
2023-11-09 22:11:04,28.0,36.0
2023-11-09 22:11:05,28.0,36.0
2023-11-09 22:11:07,28.0,36.0
2023-11-09 22:11:08,28.0,36.0
2023-11-09 22:11:10,28.0,36.0
2023-11-09 22:11:11,28.0,36.0
2023-11-09 22:11:13,28.0,36.0
2023-11-09 22:11:14,28.0,36.0
2023-11-09 22:11:16,28.0,36.0
2023-11-09 22:11:20,28.0,36.0
2023-11-09 22:11:21,28.0,36.0
2023-11-09 22:11:23,28.0,36.0
2023-11-09 22:11:25,14.0,146.0
2023-11-09 22:11:26,14.0,146.0
2023-11-09 22:11:28,14.0,146.0
2023-11-09 22:11:39,14.0,146.0
2023-11-09 22:12:01,14.0,146.0
2023-11-09 22:12:02,14.0,146.0
2023-11-09 22:12:04,28.0,36.0
2023-11-09 22:12:08,28.0,41.0
2023-11-09 22:12:10,14.0,148.0
2023-11-09 22:12:11,28.0,39.0
2023-11-09 22:12:13,29.0,38.0
2023-11-09 22:12:14,28.0,37.0
2023-11-09 22:12:18,29.0,36.0
2023-11-09 22:12:20,28.0,36.0
2023-11-09 22:12:21,29.0,36.0
2023-11-09 22:12:23,14.0,146.0
2023-11-09 22:12:24,29.0,36.0
2023-11-09 22:12:26,14.0,146.0
2023-11-09 22:12:27,14.0,146.0
2023-11-09 22:12:29,14.0,146.0
2023-11-09 22:12:30,29.0,36.0
2023-11-09 22:12:32,29.0,36.0
2023-11-09 22:12:33,29.0,36.0
2023-11-09 22:12:35,29.0,36.0
2023-11-09 22:12:37,29.0,36.0
2023-11-09 22:12:38,29.0,36.0
2023-11-09 22:12:42,29.0,36.0
2023-11-09 22:12:44,14.0,146.0
2023-11-09 22:12:48,29.0,36.0
2023-11-09 22:12:52,29.0,36.0
2023-11-09 22:12:53,29.0,36.0
2023-11-09 22:12:57,29.0,35.0
2023-11-09 22:13:01,29.0,35.0
2023-11-09 22:13:03,29.0,35.0
2023-11-09 22:13:04,29.0,35.0
2023-11-09 22:13:06,29.0,35.0
2023-11-09 22:13:08,29.0,35.0
2023-11-09 22:13:09,29.0,35.0
2023-11-09 22:13:11,29.0,35.0
2023-11-09 22:13:12,29.0,35.0
2023-11-09 22:13:14,29.0,36.0
2023-11-09 22:13:15,14.0,146.0
2023-11-09 22:13:17,14.0,146.0
2023-11-09 22:13:18,29.0,36.0
2023-11-09 22:13:20,29.0,36.0
2023-11-09 22:13:21,29.0,36.0
2023-11-09 22:13:23,14.0,146.0
2023-11-09 22:13:24,29.0,36.0
2023-11-09 22:13:26,29.0,36.0
2023-11-09 22:13:32,29.0,35.0
2023-11-09 22:13:34,29.0,35.0
2023-11-09 22:13:35,29.0,35.0
2023-11-09 22:13:40,29.0,35.0
2023-11-09 22:13:41,29.0,35.0
2023-11-09 22:13:45,29.0,35.0
2023-11-09 22:13:47,29.0,35.0
2023-11-09 22:13:48,29.0,35.0
2023-11-09 22:13:50,29.0,35.0
2023-11-09 22:13:51,29.0,35.0
2023-11-09 22:13:55,29.0,35.0
2023-11-09 22:13:59,29.0,35.0
2023-11-09 22:14:01,29.0,35.0
2023-11-09 22:14:02,29.0,35.0
2023-11-09 22:14:04,29.0,35.0
2023-11-09 22:14:05,29.0,35.0
2023-11-09 22:14:07,29.0,35.0
2023-11-09 22:14:08,29.0,36.0
2023-11-09 22:14:10,29.0,36.0
2023-11-09 22:14:12,29.0,36.0
2023-11-09 22:14:13,29.0,36.0
2023-11-09 22:14:15,29.0,36.0
2023-11-09 22:14:16,29.0,36.0
2023-11-09 22:14:18,29.0,36.0
2023-11-09 22:14:19,29.0,36.0
2023-11-09 22:14:21,29.0,36.0
2023-11-09 22:14:22,29.0,36.0
2023-11-09 22:14:26,29.0,36.0
2023-11-09 22:14:28,29.0,36.0
2023-11-09 22:14:29,29.0,36.0
2023-11-09 22:14:31,14.0,146.0
2023-11-09 22:14:32,14.0,146.0
2023-11-09 22:14:34,29.0,36.0
2023-11-09 22:14:35,29.0,36.0
2023-11-09 22:14:37,29.0,36.0
2023-11-09 22:14:39,29.0,36.0
2023-11-09 22:14:40,29.0,36.0
2023-11-09 22:14:42,29.0,36.0
2023-11-09 22:14:43,28.0,36.0
2023-11-09 22:14:45,29.0,36.0
2023-11-09 22:14:46,14.0,146.0
2023-11-09 22:14:48,28.0,35.0
2023-11-09 22:14:52,28.0,36.0
2023-11-09 22:14:56,28.0,36.0
2023-11-09 22:14:57,28.0,36.0
2023-11-09 22:14:59,28.0,36.0
2023-11-09 22:15:00,14.0,146.0
2023-11-09 22:15:02,28.0,36.0
2023-11-09 22:15:06,28.0,36.0
2023-11-09 22:15:07,28.0,36.0
2023-11-09 22:15:09,28.0,36.0
2023-11-09 22:15:11,28.0,36.0
2023-11-09 22:15:12,28.0,36.0
2023-11-09 22:15:14,29.0,36.0
2023-11-09 22:15:15,29.0,36.0
2023-11-09 22:15:17,29.0,36.0
2023-11-09 22:15:18,29.0,36.0
2023-11-09 22:15:20,29.0,36.0
2023-11-09 22:15:21,29.0,35.0
2023-11-09 22:15:25,29.0,35.0
2023-11-09 22:15:27,29.0,36.0
2023-11-09 22:15:31,14.0,146.0
2023-11-09 22:15:32,29.0,36.0
2023-11-09 22:15:34,14.0,146.0
2023-11-09 22:15:35,28.0,36.0
2023-11-09 22:15:37,14.0,146.0
2023-11-09 22:15:39,28.0,36.0
2023-11-09 22:15:40,14.0,146.0
2023-11-09 22:15:42,28.0,36.0
2023-11-09 22:15:43,29.0,36.0
2023-11-09 22:15:45,29.0,36.0
2023-11-09 22:15:54,29.0,36.0
2023-11-09 22:15:55,29.0,36.0
2023-11-09 22:15:57,29.0,36.0
2023-11-09 22:15:58,29.0,36.0
2023-11-09 22:16:00,29.0,36.0
2023-11-09 22:16:04,29.0,36.0
2023-11-09 22:16:05,29.0,36.0
2023-11-09 22:16:07,29.0,36.0
2023-11-09 22:16:08,29.0,36.0
2023-11-09 22:16:10,29.0,36.0
2023-11-09 22:16:12,29.0,36.0
2023-11-09 22:16:13,29.0,36.0
2023-11-09 22:16:15,29.0,35.0
2023-11-09 22:16:16,29.0,35.0
2023-11-09 22:16:18,29.0,35.0
2023-11-09 22:16:19,29.0,35.0
2023-11-09 22:16:21,29.0,35.0
2023-11-09 22:16:22,29.0,36.0
2023-11-09 22:16:24,29.0,36.0
2023-11-09 22:16:25,29.0,36.0
2023-11-09 22:16:27,29.0,36.0
2023-11-09 22:16:31,14.0,146.0
2023-11-09 22:16:32,29.0,36.0
2023-11-09 22:16:34,29.0,36.0
2023-11-09 22:16:43,29.0,36.0
2023-11-09 22:16:47,29.0,36.0
2023-11-09 22:16:51,29.0,36.0
2023-11-09 22:16:53,29.0,36.0
2023-11-09 22:16:54,29.0,36.0
2023-11-09 22:16:56,29.0,36.0
2023-11-09 22:16:57,29.0,36.0
2023-11-09 22:17:01,29.0,36.0
2023-11-09 22:17:03,29.0,36.0
2023-11-09 22:17:04,29.0,36.0
2023-11-09 22:17:06,29.0,36.0
2023-11-09 22:17:07,29.0,36.0
2023-11-09 22:17:09,29.0,36.0
2023-11-09 22:17:11,29.0,36.0
2023-11-09 22:17:12,29.0,35.0
2023-11-09 22:17:14,29.0,35.0
2023-11-09 22:17:15,29.0,35.0
2023-11-09 22:17:17,29.0,35.0
2023-11-09 22:17:18,28.0,35.0
2023-11-09 22:17:20,28.0,36.0
2023-11-09 22:17:21,28.0,36.0
2023-11-09 22:17:23,28.0,36.0
2023-11-09 22:17:24,28.0,36.0
2023-11-09 22:17:26,28.0,36.0
2023-11-09 22:17:30,28.0,36.0
2023-11-09 22:17:31,28.0,36.0
2023-11-09 22:17:33,28.0,36.0
2023-11-09 22:17:34,28.0,36.0
2023-11-09 22:17:36,28.0,36.0
2023-11-09 22:17:37,28.0,36.0
2023-11-09 22:17:39,28.0,36.0
2023-11-09 22:17:41,28.0,36.0
2023-11-09 22:17:42,28.0,36.0
2023-11-09 22:17:44,28.0,36.0
2023-11-09 22:17:45,28.0,36.0
2023-11-09 22:17:47,28.0,36.0
2023-11-09 22:17:48,28.0,36.0
2023-11-09 22:17:50,28.0,35.0
2023-11-09 22:17:56,28.0,36.0
2023-11-09 22:17:58,28.0,36.0
2023-11-09 22:17:59,14.0,146.0
2023-11-09 22:18:01,28.0,36.0
2023-11-09 22:18:02,28.0,36.0
2023-11-09 22:18:04,29.0,36.0
2023-11-09 22:18:05,28.0,36.0
2023-11-09 22:18:07,29.0,36.0
2023-11-09 22:18:09,14.0,146.0
2023-11-09 22:18:10,14.0,146.0
2023-11-09 22:18:12,29.0,36.0
2023-11-09 22:18:16,29.0,36.0
2023-11-09 22:18:20,28.0,35.0
2023-11-09 22:18:21,28.0,35.0
2023-11-09 22:18:23,28.0,35.0
2023-11-09 22:18:27,29.0,35.0
2023-11-09 22:18:33,29.0,35.0
2023-11-09 22:18:37,29.0,35.0
2023-11-09 22:18:44,29.0,35.0
2023-11-09 22:18:46,29.0,35.0
2023-11-09 22:18:50,29.0,35.0
2023-11-09 22:18:51,29.0,35.0
2023-11-09 22:18:53,29.0,35.0
2023-11-09 22:18:57,29.0,35.0
2023-11-09 22:19:01,29.0,35.0
2023-11-09 22:19:02,29.0,35.0
2023-11-09 22:19:04,29.0,35.0
2023-11-09 22:19:05,29.0,35.0
2023-11-09 22:19:09,29.0,35.0
2023-11-09 22:19:11,29.0,35.0
2023-11-09 22:19:13,29.0,35.0
2023-11-09 22:19:14,29.0,35.0
2023-11-09 22:19:16,29.0,35.0
2023-11-09 22:19:17,29.0,35.0
2023-11-09 22:19:19,29.0,35.0
2023-11-09 22:19:20,29.0,35.0
2023-11-09 22:19:22,29.0,35.0
2023-11-09 22:19:23,29.0,35.0
2023-11-09 22:19:25,29.0,35.0
2023-11-09 22:19:26,29.0,35.0
2023-11-09 22:19:28,29.0,35.0
2023-11-09 22:19:29,29.0,35.0
2023-11-09 22:19:31,29.0,35.0
2023-11-09 22:19:32,29.0,35.0
2023-11-09 22:19:34,29.0,35.0
2023-11-09 22:19:38,29.0,35.0
2023-11-09 22:19:39,29.0,35.0
2023-11-09 22:19:41,29.0,35.0
2023-11-09 22:19:45,29.0,35.0
2023-11-09 22:19:47,29.0,35.0
2023-11-09 22:19:48,29.0,35.0
2023-11-09 22:19:50,29.0,35.0
2023-11-09 22:19:51,29.0,35.0
2023-11-09 22:19:58,29.0,35.0
2023-11-09 22:19:59,29.0,35.0
2023-11-09 22:20:01,29.0,35.0
2023-11-09 22:20:02,29.0,35.0
2023-11-09 22:20:04,29.0,35.0
2023-11-09 22:20:05,29.0,35.0
2023-11-09 22:20:07,29.0,35.0
2023-11-09 22:20:08,29.0,35.0
2023-11-09 22:20:10,29.0,35.0
2023-11-09 22:20:12,29.0,35.0
2023-11-09 22:20:13,29.0,35.0
2023-11-09 22:20:20,29.0,35.0
2023-11-09 22:20:24,29.0,35.0
2023-11-09 22:20:25,29.0,35.0
2023-11-09 22:20:27,29.0,35.0
2023-11-09 22:20:28,29.0,35.0
2023-11-09 22:20:30,29.0,35.0
2023-11-09 22:20:31,29.0,35.0
2023-11-09 22:20:33,29.0,35.0
2023-11-09 22:20:44,29.0,35.0
2023-11-09 22:20:51,28.0,36.0
2023-11-09 22:20:53,28.0,36.0
2023-11-09 22:20:57,28.0,36.0
2023-11-09 22:21:01,28.0,36.0
2023-11-09 22:21:02,14.0,146.0
2023-11-09 22:21:04,14.0,146.0
2023-11-09 22:21:05,14.0,146.0
2023-11-09 22:21:07,28.0,36.0
2023-11-09 22:21:08,28.0,36.0
2023-11-09 22:21:10,28.0,36.0
2023-11-09 22:21:11,28.0,36.0
2023-11-09 22:21:13,28.0,36.0
2023-11-09 22:21:14,28.0,36.0
2023-11-09 22:21:16,28.0,36.0
2023-11-09 22:21:18,28.0,36.0
2023-11-09 22:21:19,28.0,36.0
2023-11-09 22:21:21,28.0,36.0
2023-11-09 22:21:22,28.0,36.0
2023-11-09 22:21:24,28.0,36.0
2023-11-09 22:21:25,28.0,36.0
2023-11-09 22:21:27,28.0,36.0
2023-11-09 22:21:28,28.0,36.0
2023-11-09 22:21:32,28.0,36.0
2023-11-09 22:21:34,28.0,36.0
2023-11-09 22:21:35,28.0,36.0
2023-11-09 22:21:37,28.0,36.0
2023-11-09 22:21:38,28.0,36.0
2023-11-09 22:21:40,14.0,146.0
2023-11-09 22:21:41,14.0,146.0
2023-11-09 22:21:43,14.0,146.0
2023-11-09 22:21:45,28.0,36.0
2023-11-09 22:21:46,28.0,36.0
2023-11-09 22:21:48,28.0,36.0
2023-11-09 22:21:52,28.0,36.0
2023-11-09 22:21:53,28.0,36.0
2023-11-09 22:21:55,28.0,36.0
2023-11-09 22:21:56,28.0,36.0
2023-11-09 22:21:58,28.0,36.0
2023-11-09 22:21:59,28.0,36.0
2023-11-09 22:22:01,28.0,36.0
2023-11-09 22:22:02,28.0,36.0
2023-11-09 22:22:04,28.0,36.0
2023-11-09 22:22:05,28.0,36.0
2023-11-09 22:22:07,28.0,36.0
2023-11-09 22:22:11,28.0,36.0
2023-11-09 22:22:12,28.0,36.0
2023-11-09 22:22:14,28.0,36.0
2023-11-09 22:22:16,28.0,36.0
2023-11-09 22:22:17,28.0,36.0
2023-11-09 22:22:21,28.0,36.0
2023-11-09 22:22:23,28.0,36.0
2023-11-09 22:22:24,28.0,36.0
2023-11-09 22:22:26,28.0,36.0
2023-11-09 22:22:30,28.0,36.0
2023-11-09 22:22:31,14.0,146.0
2023-11-09 22:22:33,14.0,146.0
2023-11-09 22:22:34,28.0,36.0
2023-11-09 22:22:38,28.0,36.0
2023-11-09 22:22:40,28.0,36.0
2023-11-09 22:22:41,28.0,36.0
2023-11-09 22:22:43,28.0,36.0
2023-11-09 22:22:45,28.0,36.0
2023-11-09 22:22:46,28.0,36.0
2023-11-09 22:22:50,28.0,36.0
2023-11-09 22:22:52,28.0,36.0
2023-11-09 22:22:53,28.0,36.0
2023-11-09 22:22:55,28.0,36.0
2023-11-09 22:22:56,28.0,36.0
2023-11-09 22:22:58,28.0,36.0
2023-11-09 22:22:59,28.0,36.0
2023-11-09 22:23:01,28.0,36.0
2023-11-09 22:23:02,28.0,36.0
2023-11-09 22:23:04,28.0,36.0
2023-11-09 22:23:05,28.0,36.0
2023-11-09 22:23:07,28.0,36.0
2023-11-09 22:23:08,28.0,36.0
2023-11-09 22:23:10,28.0,36.0
2023-11-09 22:23:11,28.0,36.0
2023-11-09 22:23:13,14.0,146.0
2023-11-09 22:23:15,14.0,146.0
2023-11-09 22:23:16,14.0,146.0
2023-11-09 22:23:18,28.0,36.0
2023-11-09 22:23:19,28.0,36.0
2023-11-09 22:23:21,28.0,36.0
2023-11-09 22:23:22,28.0,36.0
2023-11-09 22:23:24,28.0,36.0
2023-11-09 22:23:25,28.0,36.0
2023-11-09 22:23:27,29.0,36.0
2023-11-09 22:23:31,29.0,36.0
2023-11-09 22:23:32,29.0,36.0
2023-11-09 22:23:34,29.0,36.0
2023-11-09 22:23:35,29.0,36.0
2023-11-09 22:23:39,29.0,36.0
2023-11-09 22:23:41,29.0,36.0
2023-11-09 22:23:42,29.0,36.0
2023-11-09 22:23:47,29.0,36.0
2023-11-09 22:23:48,14.0,146.0
2023-11-09 22:23:50,14.0,146.0
2023-11-09 22:23:51,14.0,146.0
2023-11-09 22:23:53,29.0,36.0
2023-11-09 22:23:54,29.0,36.0
2023-11-09 22:23:56,29.0,36.0
2023-11-09 22:23:57,29.0,36.0
2023-11-09 22:23:59,29.0,36.0
2023-11-09 22:24:00,29.0,36.0
2023-11-09 22:24:02,29.0,36.0
2023-11-09 22:24:03,29.0,36.0
2023-11-09 22:24:05,29.0,36.0
2023-11-09 22:24:06,29.0,36.0
2023-11-09 22:24:08,29.0,36.0
